# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1726536242
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.2708,0.990743,0.883644,1,3,0,29.329,-0.0114383
-31.1381,0.781702,0.883644,2,3,0,31.52,0.367956
-29.4777,1,0.883644,2,7,0,30.783,-0.222142
-29.2483,0.804733,0.883644,2,3,0,31.1638,-0.0374138
-29.2983,0.982265,0.883644,1,3,0,29.3628,-0.144644
-29.7179,0.930645,0.883644,2,3,0,29.9256,-0.286493
-30.0829,0.974961,0.883644,2,3,0,30.1153,-0.358132
-29.2398,0.983105,0.883644,1,3,0,30.1925,-0.0763635
-29.2425,0.999457,0.883644,2,3,0,29.2445,-0.0862829
-29.2421,1,0.883644,1,1,0,29.243,-0.085225
-29.2404,1,0.883644,1,1,0,29.2418,-0.0794306
-29.2407,0.989812,0.883644,2,3,0,29.3126,-0.0806617
-29.7708,0.88803,0.883644,1,3,0,29.9362,-0.298254
-30.2887,0.965033,0.883644,2,3,0,30.3127,-0.391624
-31.1761,0.827081,0.883644,1,1,0,31.237,-0.50772
-31.1761,0.88781,0.883644,1,1,0,31.892,-0.50772
-29.3434,0.979899,0.883644,1,3,0,31.0456,-0.169834
-29.7252,0.861258,0.883644,1,3,0,30.3341,0.152717
-29.3896,0.907583,0.883644,2,3,0,30.6576,-0.190368
-29.5587,0.964469,0.883644,1,1,0,29.5635,-0.246444
-29.388,0.935464,0.883644,1,3,0,30.11,0.0542846
-29.2685,0.943223,0.883644,2,3,0,29.8595,-0.122001
-29.2466,0.995432,0.883644,1,3,0,29.3038,-0.0402929
-29.3959,0.983032,0.883644,2,3,0,29.3982,-0.192931
-29.4303,0.99268,0.883644,1,1,0,29.4551,-0.205959
-29.5105,0.915175,0.883644,1,3,0,30.1422,0.0969857
-29.9711,0.821857,0.883644,1,3,0,31.164,-0.338205
-30.5991,0.874271,0.883644,1,1,0,30.6405,-0.436405
-30.0968,0.884685,0.883644,2,3,0,32.0681,-0.360519
-30.3043,0.956587,0.883644,1,1,0,30.436,-0.394008
-29.7036,1,0.883644,2,3,0,30.1854,-0.283195
-29.7523,0.989636,0.883644,1,1,0,29.8386,-0.294206
-29.5981,1,0.883644,1,1,0,29.7612,-0.257145
-29.6202,0.999326,0.883644,2,7,0,29.6202,0.127453
-29.4337,0.920247,0.883644,1,3,0,30.3176,-0.207202
-29.2439,0.997238,0.883644,1,3,0,29.4321,-0.0897469
-29.3586,0.977766,0.883644,1,3,0,29.3777,-0.177006
-29.2413,0.876425,0.883644,2,3,0,30.3435,-0.0528455
-29.2529,0.95458,0.883644,2,3,0,29.5686,-0.0305845
-32.9176,0.403214,0.883644,1,3,0,34.6415,-0.674075
-35.1322,0.622606,0.883644,1,1,0,35.4594,-0.835193
-31.9557,1,0.883644,1,1,0,34.5312,-0.588805
-32.0602,0.977895,0.883644,1,1,0,32.6123,-0.59873
-29.3984,1,0.883644,2,3,0,31.52,0.0584885
-29.4047,0.97636,0.883644,2,3,0,29.6647,0.0609392
-30.3152,0.895657,0.883644,2,7,0,30.3173,-0.395674
-30.355,0.998788,0.883644,2,7,0,30.3579,0.266252
-30.3234,1,0.883644,2,7,0,30.3529,-0.39693
-32.4202,0.78719,0.883644,2,7,0,32.5815,0.496154
-29.2729,0.950308,0.883644,1,3,0,32.5643,-0.00958714
-29.2699,1,0.883644,1,1,0,29.278,-0.0122314
-29.6985,0.935344,0.883644,2,3,0,29.8483,0.146574
-30.2668,0.8855,0.883644,1,1,0,30.278,0.252791
-30.2136,1,0.883644,2,7,0,30.256,-0.379815
-29.2452,0.982822,0.883644,1,3,0,30.2831,-0.0923967
-29.3328,0.983834,0.883644,1,3,0,29.3438,-0.164487
-29.5057,0.924532,0.883644,2,3,0,29.9633,0.0955314
-31.2423,0.796006,0.883644,2,7,0,31.3428,0.379743
-30.9953,1,0.883644,1,1,0,31.5,0.351255
-30.9753,1,0.883644,2,7,0,31.0067,-0.484297
-30.6137,1,0.883644,2,3,0,31.1027,-0.438388
-29.2654,0.979758,0.883644,1,3,0,30.6273,-0.119029
-29.435,0.980393,0.883644,2,7,0,29.4351,0.0722241
-29.3059,1,0.883644,1,1,0,29.4074,0.0140154
-29.4171,0.976487,0.883644,1,1,0,29.4175,0.0656819
-29.4878,0.984993,0.883644,1,1,0,29.5096,0.0899494
-29.7486,0.865502,0.883644,1,3,0,30.7099,-0.293381
-29.4625,0.922163,0.883644,1,3,0,30.5942,0.0817078
-29.8409,0.92221,0.883644,1,1,0,29.8419,0.177554
-30.8848,0.662174,0.883644,1,3,0,33.5479,-0.473297
-30.5356,1,0.883644,1,1,0,31.0015,-0.427698
-29.61,0.867906,0.883644,2,3,0,32.1938,0.124833
-29.2849,0.96068,0.883644,1,3,0,29.91,-0.135371
-29.3316,0.990044,0.883644,1,1,0,29.3335,-0.1639
-29.2394,0.996659,0.883644,1,3,0,29.3557,-0.0615295
-29.2926,0.988456,0.883644,1,3,0,29.3074,0.00540242
-29.2399,0.999156,0.883644,1,3,0,29.2937,-0.0585125
-29.2391,0.99924,0.883644,2,3,0,29.2454,-0.0697998
-29.2425,0.999266,0.883644,1,3,0,29.2434,-0.0863777
-29.2406,1,0.883644,1,1,0,29.2422,-0.0801691
-29.2417,0.999127,0.883644,1,3,0,29.2472,-0.0515256
-29.4118,0.956011,0.883644,1,3,0,29.5093,-0.199098
-29.2441,0.709807,0.883644,2,3,0,32.1087,-0.0900649
-29.2391,0.999907,0.883644,1,3,0,29.2445,-0.0692097
-29.7378,0.937809,0.883644,2,3,0,29.7889,0.155549
-30.1374,0.918061,0.883644,1,1,0,30.1688,0.231922
-29.2517,0.996726,0.883644,2,3,0,30.1635,-0.0321231
-29.3533,0.91164,0.883644,2,3,0,29.9156,-0.174584
-29.3813,0.994025,0.883644,1,1,0,29.3988,-0.186965
-29.2496,0.898615,0.883644,2,3,0,30.193,-0.0352041
-29.2636,0.991959,0.883644,2,7,0,29.3068,-0.117213
-29.7419,0.870015,0.883644,1,3,0,30.1112,0.156467
-29.9165,0.808917,0.883644,1,3,0,31.5434,-0.327931
-29.2391,0.983974,0.883644,1,3,0,30.0397,-0.0651424
-29.4046,0.961019,0.883644,1,3,0,29.4724,-0.196355
-29.363,1,0.883644,1,1,0,29.4123,-0.17902
-29.2395,0.995759,0.883644,1,3,0,29.3937,-0.0614721
-30.9208,0.677085,0.883644,1,3,0,31.5301,0.342271
-30.9208,0.499715,0.883644,1,1,0,33.4702,0.342271
-29.4785,1,0.883644,2,7,0,30.6137,-0.222426
-29.394,1,0.883644,1,1,0,29.4756,-0.192167
-29.8315,0.832044,0.883644,1,3,0,30.6442,0.175631
-31.3101,0.845421,0.883644,2,7,0,31.3764,-0.522688
-32.7757,0.730813,0.883644,1,1,0,32.9299,-0.662269
-31.3589,1,0.883644,1,1,0,32.6414,-0.528023
-29.8828,0.997034,0.883644,2,7,0,31.1231,0.18593
-29.821,1,0.883644,2,3,0,29.9775,0.173466
-29.847,0.920709,0.883644,2,3,0,30.798,0.178783
-31.1501,0.859688,0.883644,2,7,0,31.2315,-0.504757
-29.9747,1,0.883644,1,1,0,30.9038,-0.33888
-30.0393,0.786002,0.883644,1,3,0,32.2306,0.215099
-29.2479,0.964576,0.883644,1,3,0,30.2984,-0.0973614
-29.2506,0.934906,0.883644,2,3,0,29.729,-0.101707
-29.2732,0.868125,0.883644,2,3,0,30.2751,-0.126116
-29.3037,0.993503,0.883644,1,1,0,29.3055,-0.148062
-29.3748,0.994966,0.883644,2,3,0,29.377,-0.184181
-29.2596,1,0.883644,2,7,0,29.3504,-0.0223694
-29.2469,1,0.883644,1,1,0,29.257,-0.0396688
-29.3593,0.966542,0.883644,1,3,0,29.4556,-0.177348
-29.3266,0.961645,0.883644,2,7,0,29.6377,0.0258043
-29.3876,0.956165,0.883644,1,3,0,29.699,-0.189543
-29.3603,0.957703,0.883644,1,3,0,29.7594,0.0423399
-29.5974,0.950529,0.883644,1,1,0,29.5974,0.121527
-29.5775,0.895681,0.883644,1,3,0,30.5911,-0.25164
-29.3473,0.956671,0.883644,2,3,0,30.04,0.0362914
-29.5748,0.948924,0.883644,2,3,0,29.8248,0.115475
-29.4519,1,0.883644,1,1,0,29.5682,0.0781227
-29.4334,1,0.883644,1,1,0,29.4845,0.0716427
-29.602,0.988185,0.883644,2,3,0,29.6128,0.122753
-29.602,0.223923,0.883644,1,3,0,37.3811,0.122753
-29.2962,0.957077,0.883644,1,3,0,29.9347,-0.143298
-29.3019,0.975076,0.883644,2,7,0,29.4729,0.0115513
-29.4261,0.984997,0.883644,2,7,0,29.4353,-0.204446
-29.3157,1,0.883644,1,1,0,29.4035,-0.15523
-29.3333,0.996233,0.883644,1,1,0,29.3453,-0.164783
-29.244,1,0.883644,2,3,0,29.3154,-0.0456011
-30.6329,0.835023,0.883644,2,3,0,30.8367,0.305533
-30.6329,0.841567,0.883644,1,1,0,31.3955,0.305533
-29.7984,0.781237,0.883644,1,3,0,32.8213,-0.304161
-29.7242,1,0.883644,1,1,0,29.8668,-0.287914
-29.9192,0.986379,0.883644,2,3,0,29.9782,-0.328439
-29.9192,0.63928,0.883644,1,3,0,33.2453,-0.328439
-30.0397,0.974544,0.883644,1,1,0,30.154,-0.350597
-29.3108,0.994004,0.883644,1,3,0,29.9533,-0.152375
-29.2533,0.996958,0.883644,2,3,0,29.3386,-0.105486
-29.5548,0.955768,0.883644,2,3,0,29.6425,-0.245356
-29.5202,1,0.883644,1,1,0,29.5983,-0.235344
-30.0634,0.963423,0.883644,2,3,0,30.0636,-0.354763
-29.6673,1,0.883644,1,1,0,30,-0.274606
-29.4178,0.936022,0.883644,1,3,0,30.3564,0.065942
-29.5144,0.979551,0.883644,1,1,0,29.5319,0.098163
-29.7329,0.954326,0.883644,1,1,0,29.7504,0.154442
-29.6002,1,0.883644,1,1,0,29.7507,0.122263
-30.6886,0.808861,0.883644,2,3,0,31.6115,0.312912
-29.2838,0.915071,0.883644,1,3,0,31.335,-0.134595
-29.262,0.991358,0.883644,1,3,0,29.366,-0.0197937
-31.3321,0.585292,0.883644,1,3,0,32.4525,-0.525104
-29.5037,1,0.883644,2,7,0,30.9411,0.0949284
-29.2697,1,0.883644,2,3,0,29.4537,-0.123028
-29.621,0.962381,0.883644,2,3,0,29.6223,0.12767
-29.7369,0.860558,0.883644,1,3,0,30.9565,-0.290787
-29.7297,1,0.883644,1,1,0,29.8383,-0.289158
-29.3606,0.999745,0.883644,2,7,0,29.6609,0.0425138
-29.4219,0.986986,0.883644,1,1,0,29.4345,0.0674498
-29.2612,0.980459,0.883644,1,3,0,29.5684,-0.114794
-29.2762,0.996798,0.883644,1,1,0,29.278,-0.128663
-29.2395,1,0.883644,2,3,0,29.2752,-0.0742882
-29.6016,0.953237,0.883644,2,3,0,29.6484,-0.258083
-30.0614,0.906305,0.883644,1,1,0,30.0696,-0.354415
-30.12,0.987549,0.883644,1,1,0,30.2799,-0.364447
-30.375,0.857679,0.883644,2,3,0,31.8992,-0.404673
-31.8785,0.724922,0.883644,1,1,0,31.9003,-0.581345
-29.4091,0.964255,0.883644,2,3,0,32.1962,-0.198073
-29.38,0.951422,0.883644,1,3,0,29.8395,0.0509804
-29.3915,0.99918,0.883644,2,3,0,29.4186,0.0557297
-29.3611,0.957092,0.883644,1,3,0,29.7683,-0.178171
-29.6943,0.963602,0.883644,2,7,0,29.7063,0.145583
-29.3327,0.980656,0.883644,2,3,0,29.8762,0.0290121
-29.3244,0.964678,0.883644,2,7,0,29.5858,-0.160049
-32.0722,0.737345,0.883644,2,3,0,32.1469,0.464419
-31.6248,1,0.883644,2,3,0,32.3718,0.420605
-29.2395,0.955633,0.883644,2,3,0,31.9862,-0.0614363
-29.398,0.980103,0.883644,2,3,0,29.4104,-0.193739
-29.6514,0.937972,0.883644,2,3,0,29.9951,-0.270738
-29.5179,0.909373,0.883644,1,3,0,30.5596,0.0992191
-30.3786,0.909184,0.883644,2,7,0,30.4012,-0.405204
-29.263,0.999871,0.883644,2,3,0,30.3846,-0.116671
-29.2465,0.994917,0.883644,2,3,0,29.3089,-0.0404592
-31.1323,0.796937,0.883644,2,3,0,31.2674,-0.502721
-30.9504,1,0.883644,1,1,0,31.4106,-0.481302
-29.2735,1,0.883644,2,3,0,30.9545,-0.126418
-29.2735,0.80835,0.883644,1,3,0,30.409,-0.126418
-29.947,0.822157,0.883644,1,3,0,30.4669,0.19829
-29.6834,0.846551,0.883644,1,3,0,31.4302,-0.278451
-29.6175,0.880477,0.883644,1,3,0,30.8295,0.126761
-29.4805,1,0.883644,2,3,0,29.6109,0.087636
-29.3729,0.952678,0.883644,1,3,0,29.9464,-0.183356
-29.4466,0.984351,0.883644,1,1,0,29.4595,-0.211732
-29.31,1,0.883644,2,3,0,29.4174,-0.151927
-29.246,0.999506,0.883644,1,3,0,29.3019,-0.0939866
-29.5491,0.957951,0.883644,2,3,0,29.6168,-0.243747
-29.4685,1,0.883644,1,1,0,29.5619,-0.219147
-29.3109,0.999643,0.883644,2,7,0,29.4441,0.0170074
-29.3529,0.957905,0.883644,2,7,0,29.6012,-0.174377
-29.2729,0.981142,0.883644,1,3,0,29.5019,-0.00952191
-29.2729,0.811009,0.883644,1,3,0,30.2956,-0.00952191
-29.2961,0.998355,0.883644,2,3,0,29.2987,0.00776547
-29.2559,0.986918,0.883644,2,3,0,29.4125,-0.108771
-29.2559,0.676938,0.883644,1,3,0,31.255,-0.108771
-30.1564,0.88367,0.883644,2,3,0,30.3459,-0.370525
-29.7229,0.82424,0.883644,1,3,0,31.8704,0.152187
-30.0091,0.940607,0.883644,1,1,0,30.0528,0.209701
-29.6798,0.842294,0.883644,1,3,0,31.5268,-0.277608
-31.1726,0.759284,0.883644,2,3,0,32.3413,-0.507326
-31.0785,1,0.883644,1,1,0,31.5199,-0.496494
-29.3171,0.985757,0.883644,2,3,0,31.2008,-0.156024
-29.2435,0.999189,0.883644,1,3,0,29.3115,-0.0887704
-31.1956,0.789515,0.883644,2,3,0,31.3505,0.374499
-33.1328,0.66068,0.883644,1,1,0,33.2179,0.556122
-33.1936,0.995688,0.883644,2,3,0,34.0095,0.560978
-30.8218,1,0.883644,1,1,0,32.7031,0.330023
-30.0995,1,0.883644,1,1,0,30.7178,0.225536
-29.7331,0.826721,0.883644,1,3,0,31.7988,-0.289923
-30.1138,0.921772,0.883644,1,1,0,30.1467,-0.363397
-30.0256,0.78986,0.883644,1,3,0,32.4572,0.212659
-29.7658,1,0.883644,1,1,0,30.0258,0.161743
-29.3506,1,0.883644,2,7,0,29.6832,-0.173286
-29.2416,0.888144,0.883644,2,3,0,30.2343,-0.051691
-29.2391,0.995071,0.883644,2,3,0,29.2766,-0.0661791
-29.7513,0.936201,0.883644,2,3,0,29.8038,-0.293996
-29.2613,0.99399,0.883644,1,3,0,29.7258,-0.114819
-29.2593,0.99136,0.883644,2,7,0,29.3212,-0.022793
-29.3619,0.92349,0.883644,2,3,0,29.8365,-0.178534
-29.2741,0.970455,0.883644,2,3,0,29.6255,-0.00855242
-29.2391,0.942062,0.883644,2,3,0,29.704,-0.0651636
-29.3402,0.97589,0.883644,1,3,0,29.3824,-0.168259
-29.4382,0.979255,0.883644,1,1,0,29.4428,-0.208788
-29.3214,1,0.883644,1,1,0,29.4144,-0.158453
-29.4107,0.951228,0.883644,1,3,0,29.7315,0.0632445
-29.3848,0.950321,0.883644,1,3,0,29.8524,-0.188395
-29.5244,0.970572,0.883644,1,1,0,29.5311,-0.236586
-29.2792,1,0.883644,2,7,0,29.4722,-0.00434575
-29.2661,1,0.883644,1,1,0,29.2793,-0.01572
-29.3076,0.976393,0.883644,2,7,0,29.4229,-0.150458
-29.2548,0.977326,0.883644,2,3,0,29.4953,-0.0280013
-30.864,0.660721,0.883644,1,3,0,31.7179,-0.470723
-29.992,1,0.883644,2,3,0,30.6999,-0.342051
-30.2246,0.983816,0.883644,2,3,0,30.3297,-0.381577
-29.7345,1,0.883644,1,1,0,30.1413,-0.290239
-29.6495,1,0.883644,1,1,0,29.7825,-0.270258
-30.338,0.86302,0.883644,1,1,0,30.34,-0.399139
-30.5958,0.691441,0.883644,1,3,0,34.0311,0.300532
-29.3798,1,0.883644,2,3,0,30.3363,-0.186332
-29.4094,0.997899,0.883644,2,3,0,29.432,-0.198188
-29.4094,0.583744,0.883644,1,3,0,32.1088,-0.198188
-29.4926,0.982349,0.883644,1,1,0,29.5108,-0.226907
-29.9943,0.898224,0.883644,1,1,0,29.9943,-0.342457
-32.5979,0.643123,0.883644,2,3,0,34.6119,-0.647123
-30.244,0.995551,0.883644,2,7,0,32.216,0.249213
-30.3895,0.969357,0.883644,1,1,0,30.5662,0.271374
-29.9568,1,0.883644,1,1,0,30.3607,0.200122
-29.2397,0.979969,0.883644,1,3,0,30.1073,-0.0757277
-29.2878,0.933856,0.883644,2,3,0,29.7215,0.00209954
-31.9141,0.714209,0.883644,2,3,0,32.4653,0.449359
-29.3303,0.847154,0.883644,1,3,0,33.151,-0.163192
-29.3235,0.972003,0.883644,1,3,0,29.5797,0.0241714
-29.2955,1,0.883644,1,1,0,29.3235,0.007364
-29.3036,0.979237,0.883644,1,3,0,29.4748,-0.148009
-29.8819,0.904851,0.883644,1,3,0,29.9309,-0.321195
-29.5583,1,0.883644,1,1,0,29.8259,-0.246355
-29.2546,0.976797,0.883644,1,3,0,29.7276,-0.0283576
-29.2775,0.987633,0.883644,2,7,0,29.343,-0.12973
-29.2798,0.999522,0.883644,1,1,0,29.2874,-0.131506
-29.2475,0.994313,0.883644,1,3,0,29.3232,-0.0386172
-30.2549,0.885026,0.883644,2,3,0,30.3135,-0.386359
-29.4975,0.861508,0.883644,1,3,0,31.4681,0.0929933
-29.2391,0.994449,0.883644,1,3,0,29.5384,-0.0664986
-30.3831,0.763192,0.883644,1,3,0,30.826,-0.405863
-29.6514,1,0.883644,1,1,0,30.2276,-0.270726
-29.2761,0.996907,0.883644,1,3,0,29.6068,-0.12857
-29.2992,0.981723,0.883644,1,3,0,29.4285,0.00978803
-29.748,0.954461,0.883644,2,3,0,29.748,-0.293262
-29.4555,0.92414,0.883644,1,3,0,30.5766,0.0793608
-29.3804,0.946534,0.883644,1,3,0,29.921,-0.186555
-29.4951,0.975754,0.883644,1,1,0,29.5038,-0.22768
-29.9908,0.899372,0.883644,1,1,0,29.9909,-0.34182
-30.2014,0.95594,0.883644,1,1,0,30.3106,-0.377849
-29.4087,0.887353,0.883644,1,3,0,31.1382,0.0625068
-29.3216,0.969566,0.883644,1,3,0,29.7096,-0.158536
-30.5661,0.689794,0.883644,1,3,0,31.6124,0.296479
-30.1304,1,0.883644,1,1,0,30.5678,0.230758
-29.5942,0.848962,0.883644,1,3,0,31.5236,-0.256123
-29.8607,0.944566,0.883644,1,1,0,29.8853,-0.31699
-30.155,0.938972,0.883644,1,1,0,30.2229,-0.370294
-29.5835,1,0.883644,2,3,0,30.0346,-0.253265
-29.6015,0.996155,0.883644,1,1,0,29.6702,-0.258053
-29.4752,1,0.883644,1,1,0,29.5979,-0.221339
-29.3136,0.985773,0.883644,2,3,0,29.6141,-0.154027
-29.5997,0.825384,0.883644,2,3,0,30.7597,0.122152
-29.7189,0.974821,0.883644,1,1,0,29.7677,0.151287
-29.7642,0.92944,0.883644,2,3,0,30.558,0.161387
-29.4036,0.915893,0.883644,1,3,0,30.4732,-0.195967
-29.6338,0.983982,0.883644,2,3,0,29.6363,-0.266347
-29.2822,0.997598,0.883644,1,3,0,29.5854,-0.133403
-29.3115,0.976296,0.883644,1,3,0,29.4643,0.0173571
-29.6454,0.962246,0.883644,2,7,0,29.6476,-0.269254
-30.2071,0.886757,0.883644,1,1,0,30.2136,-0.378779
-29.7905,1,0.883644,1,1,0,30.1557,-0.302484
-29.9682,0.962695,0.883644,1,1,0,30.0436,-0.337671
-29.4914,1,0.883644,2,3,0,29.8664,-0.226516
-29.2399,0.99128,0.883644,1,3,0,29.5547,-0.0584619
-29.2397,1,0.883644,2,3,0,29.2399,-0.0600261
-29.2394,0.999857,0.883644,1,3,0,29.2408,-0.0735584
-29.2391,0.999886,0.883644,2,3,0,29.2403,-0.0649008
-29.2445,0.992363,0.883644,2,3,0,29.2924,-0.0910851
# 
#  Elapsed Time: 0.031807 seconds (Warm-up)
#                0.028539 seconds (Sampling)
#                0.060346 seconds (Total)
# 
